root_hash,cat_ids,hash
,6799,c4a5c55c96fadffd46733a0dbf53649f02703f9333d26cacc17f777947d39ee7
,6801,1c2d0fe41dad177204776af1ff3d9d46374dbc0867c4cc328cb0dde620fea479
,6803,07ecfb4b4867f0f45e52ab69ef5d9d18dcaa97d9a1d351dd1e6f492016ae41b5
,7150,b41b53b283df63eae67e650b5f5820567ee88fabac59f6e2cf3e99b4b9caff61
,7156,91f69aec8c3d35f51f3357b0a27a11af7a4d89c70dbefba694b411aede1f0c1f
,7378,c5a71d848ed92c641d4df26365cc71f979cff41523bdce507fa28cb45f8e3b38
,7561,14d7212a66cd9a24d8812bfc6d826590b3a4a43df485695e8f1a9c604f993d15
,7594,5fb6561bcf894543a326e9cda38ee3314339099afb9c5b40d597c78fa16fb234
,7643,252a3a7edcae630553beceb84b2174d90fb4840c86775f46831cca1aab6a37fd
,8055,843405aa4008460d2e6592eb1064c93a20fbcf0ba8c884636cef28a0fafb87e9
,9108,14e4de33797140c0c0d7adaa3a10cc1cf804c1e5bbb68f44277b8e6f75a62d7f
,9162,6b82368d0d0dbc4e0990e5f323b9734a0c705c9c20e202831fc709fe8744e25a
,9172,faefd27ad7f166be65171cfb10dbfdc3cda060322ed6b6fd6608cb548859cbd3
,9243,5d9055b37a731549eb4a57b78e453a6b451de8ca5bdb2d36d01e2eb8bf78c0ba
,9299,c5623923462320e8e6298acd2ac7543fe76881e2b569e11a4dc95f52ee6f2649
,9370,d813c25b5992271557e2e96f919e606eaec7dc22939a12c595b37eb1127491fc
,9373,85af00a0e6b2ae25b5587a3e9622a3ab50cfb2efe8d6d855ff94d77bffdc1548
,9380,9986ce7124f86078f4744321db0c265ecbf7ac6d09152b22f3b61f9b0bfa6f42
,9400,308d456c8ab6ea84b8c398fa9b0be24c6ee31714e4c3c92e575a5b37ff2004bb
,9413,97f01db87722b10672bbb9a07857617d2347bcced2875035dfe5aa8aaad3edb6
,9421,02c47e8ab98986e3d921d46c10edb18fd3859d00ebab26b3eb20a5b449f8202b
,9452,687402a64dbee1f767121d8ed04aaec2351fb3d91b5e5676af49a58e1b0200fe
,9530,5a32e4f2324e71414e1d20f51537014c7de99b1f03e3d6468d102cb8ff8afe8a
,9543,a79b66abc42b50724ef8fe7b201f4a3fd611132c21cdab37386dd3de5b893311
,9548,9ddc2fb383f404dc12f62e8efdb63035efafa394ef60431f9d7c02cea755a09e
,9582,cb652b7cbf7abcc9664846cc064804a2f163f6b1738d1b63b2630a6d8a4c2815
,9598,4843acb0b3419976dc7d17121f9b700b8e7844b54da12f419b95b96dbf6d08dd
,9605,3bdbc1adb1a178c6baf867114d1fcb6bec724473ee37f65cbe997a6c18406cbb
,9609,df9b2f9d7ff318acb6415aadefb9a23c25ce5c6ec9342449d953c034ffbaa4d2
,9625,866b588456f9bd339aa9fb2c45cd7be12420f984e5f7039448c3d3310ff094cb
,9627,6cf769d41a4f72a9d19146bfa4b109c313f2836a405ed9b3ea59e09ee4456dd5
,9632,1c953a653d135b14b3a6d6b0a907e2af382eb50ded50e43aeee80d13cbf94224
,9650,5652ab9342c6e363de8b08045c3bf620288179ba1c44ed520c21aed36d12fd02
,9669,c42577e048e847a67e8814227f40319ed937060ab3608b108a24905b0153fd5e
,9689,d092a9a77b95709ab2a567e3ade632828b5c96cd2d8c0fe06bf66d76eded306a
,9693,81cc38f772de880f4919b285de3476d0ceb2066b8cda77115f22553662df697d
,9718,b8b6b32ec0c0499c7de61ebcd084c1e4394ffd22eb96192fc41ab0f5ec0fe53c
,9774,2f85423c6be58c52bd9c5a029a5358e788afb517034bdeb296e472cf97424627
,10087,1fadd13cd4ec9bfd1e111d0f86f9ee2b4d6acd7885f80af877ce337a3fe1ab5c
,10092,518e45ed48365f87f7f10da95637936d5af5fa4766f84de2ccd448148601ba01
,10093,0776ce3910dd8785632f1c0d613c8de018a12d79299e62394e0f9ef13a3148d5
,10107,f741b23e7fee5380bc2a99e4f06d3d9e4d3ebb0649f9220051a6a77043153800
,10123,813b61f2695744c76898b5d3bf097bea1ea2ea5a5756af4358f3d30338535acd
,10132,3f156bff68a65c211160eaac456cffbb3f2a9dae3226f6d0fb58d870ff37f0f8
,10182,0f889dd8e3c2852cc05d3393e4da1287c3886f9b045180edbd0576262f51ad3c
,10190,180a4cf56f247bad29588b56be7a77c843a5fa19513f47ea3948f63808a47b5b
,10193,04bad2736696b19b76d65079c20353f498a25da01b26439736317e19002ef363
,10238,e944cb0bcd072004d20976903a1ba349191c2049ff7f3342892fc22bd3eb1d20
,10269,faec8d89610c03683eff5a06c4d9b40cb0f49d0b0e0eb01bb69cdfaf8492bd00
,10280,1c14818304444e9ca90484b4b2e4c7160e2350a568685dbf5e7f981bb389a048
,10285,b7f366077e0b1c0d2e4f2492bdf46dd509c9055ba56cfb0a83f54313d45d1652
,10310,b05434560358e3e9fb93c9b828e4994691d59e4f678dc3f935255c89f8e7b4e0
,10312,2ae4715c97ac99679d4da8333bd6ac25fcbec28199a0b7c37d29e69a13bb46a4
,10315,19f76cc7a798a33b6a30819640c68f7455cf0096b2f1170dc66dc04ec15b6cd0
,10318,33456634d07eb5acba78719509226f2c628831cc55029d100cded38561667f54
,10347,36cf450ce83c2864543ac25b2662f985668c9371075673a9f91bca3e34068d0c
,10351,e2da14141e4f266ebf270b3ee707d6b5dfb1936cabd989d853a270bafbc8ee5c
,10356,84d954b15658a76d16daa4b0267f21073c6426e9c49956ce6b388b58ee4d5ca1
,10371,f0dccc92a0a308b414029ff10ff944399d70ae88ffdbbbd4808e081a54fb2234
,10385,87453a18373891bd5761bcfcc044f660c5016690389cf3b1af30a6c80bee03b2
,10395,946104560a440bdf5efedda2a224d3bb77383be992d3e6a196c1050c4fca3088
,10596,7c7b27f5849ea8914a05e46870611c61d3d529a6c18dca3cf717e3fe7bfae453
,10601,212711321a03c11a0a55129cf6d8a150fe3a09cd97856259cd3c3d3fb6ee3ae0
,10604,2626153ed50735641b2859b8a2f20b8f9fe48c4df6b357a618997d780b7eb58e
,10605,2bd57d36b7bec31a62d82f937e12caabf1b3d0fc1c9d607952945fdac7a6a6f5
,10606,abbb66019d190e0e6fef386fb81be1c1ac74fca564831f026e78534c9eecf889
,10618,26955498bf22580f4c4d9efd157f44eb1b23cea770e71600d1df61360a66d5eb
,10657,3797aca2922cd84403f1105c0caf455d588e07ecb7f3d31fe61c48f5e1461fd7
,10678,8fc5d0544ccbe67ea2244446bac3d18356554988a9094c3dbc4ffa8fbea15e8a
,10728,a5cca4f2c1de3ea4ab98db40535fd9274cb740d8576efe21ee26409122ea0ccc
,10729,f11ca4b7631f44b1c180cce8beaad435481a3fa83ab131b810b9719109199d55
,10733,519f10bf922ca19aa08dfec5b715bf1b223a5340fb0eb6108f78369581953aa6
,10735,8aa5fde66a7baf7ec673f08b6b9b099a51fe8757d6ffe386f6d48caead0819c6
,10751,157e8a0d73d844cf5493b4a86e5d8af0c68bbcc7dbf230193f743b6f893866e6
,10798,330616976f81d8c7761cad7ab4854256a931f198f9494bed349963598ff3b264
,10802,8c451b9522acef1d9db309883bae9123cc82b449d35267f49e72d9b1c2979487
,10817,1ed55db934fff692b85f03505d65a1b000eb1913d32b27f10323062d08034cc3
,10831,1fc536b39f3f9a36953b665b8729f88fa482e15a795c26476a1f5a99a10127f5
,10832,2940999ed65ed872c83479d1cd6fe3d3d138415fe338f6fbee5c6e9502a14ebe
,10833,3aad8a8405126743139fcc379769480e6bb3db011f2b1811f355c0d8b5b88f62
,10854,3881ad3df8ab4ab639409a4a9cd28848341a68d90ae3ddd2a42c48a32ca5453b
,10858,b56593cdb4258dc25e625c9cd263b0339520e06bddcfc8043f568c3c0d3f64d1
,10865,c6f2ac04d6e9c933bf348077109cb7d7db771659dad45ee43ed6768f7ca45ebf
,10900,6842b9811292f05975373bbe03b0c2ef7ff4b5e42d58547147797de265073542
,10905,a50686d39f444a4104e06b77a6d13bd8463f586e0485c3de4563354487fb71cd
,10914,dabbba73516bfdeb9f1e6c3f71348e80afaf9b2df51c8187510dbf20f0c3373a
,10918,41ecea222fb2258dcff6ca4a832c63398253205913f26a89f9a5a66dde4e5a55
,10924,88e94a750868cd2fa71ec6b59f1c62a9ede32295080129c6e37984f2f6e0d623
,10925,590bd39512843e67c8f6509072adb5245d70101cd5b9123ab0e9a7e05a974a40
,10963,32702a3bfb7f196b6ee8368dd94f95edb27dbcbee084ba90201b42f224720e2f
,11001,93c33678e4d91b4678d7865921b35737f9446dd21ad47b5c92410aded024a5a8
,11002,9b9c704c19d95245d1e8b5f5479d22ec7f7ddefd60ba7a68dcb6990485239f6b
,11004,0d203db021a337cd0231a2850f9ce959d2c169de907fff8e1757e26bb7395f44
,11008,2eef8ab8e15b32b57c53d58ec7b2189333944a4d2249921433a488b4bbd84b1d
,11049,0fd00eef617dea427d35a1d05e785e202ff671d8337bcc32ebd3786eecc8cfd7
,11056,689357684da796397fc2b6cbe0f800e9366e8431f4322ec1943cf8756555d074
,11058,24a027d5bc9270cad7de7d98e2652ac2556cafd25b600d589e00f823f8ed9ff4
,11064,442ed3411318324bcba396b143a7bcb15028c54b005b909e96d9dd93cae53bfa
,11073,26a8f6da3a8d74bab73e57be09619e6bd22d4dbce2a90864c6c8e3752f027709
,11102,6570b7c3618d2c3d29795bf3fe7a74b20750254acb3609f9c7bafd6617779c25
,11108,c9f6d385980296dcf2c13910ea7434bf4d2cb509aa717735f19410de6128c392
,11120,a39f60ff958395c755c67b6766703083fe0964341f702346dfbd8795336e638a
,11186,a2e69d74ae1840f55c0fa0a265678f02a777f183bb71705840ce35c7d404e484
,11201,bae6a677d76e73d5b5b39ee4631084a77b49e2b7b79e81766db8440ae7322072
,11204,bde9914b6e8ec2faa97513ebac8365f74a23fd38b56af13506e9b33d68837a1e
,11209,0b8bb55d7c2fc754ccee35b4b5b604f2aa665db13a2e9570aafff056072bcc21
,11225,c21245fe8547de52bdb36e6b6588038f90b306159adb3e0bdc451afc6da6c755
,11243,a30cc325af192171fdbe09055780e897f09f1f5f2c3ff545cf5df0d34726b58f
,11251,54a5b87b95c24c8d2d1ad33bf8705d7258d51b3f5d74e46ebe4216d939b6f483
,11303,0fa4187780da75dcf767b91a1c3c4740c7a0528e69b58737d0bf4556d129b0ac
,11330,65221384c464c4da63d403bcc9facf63b7a8b50b7e421979c8b90cdb5fe5c1c0
,11333,a75262087f8a05cdf521c690e1564d5e01f590bb3cfd6b1548b2d8623e77786d
,11342,4fb6714f5899db89497e3b13f88594274f75f5e6b507b3f6720f95acdbe0a76a
,11344,26384df7fdbc38f35f6fd3c6fbdccf5852ad247359e48eaadafa68841cc36039
,11362,55d8f3e483295b3545de7cb9d43170d7ac3307b7f48735cc2200073d63091ffa
,11369,d481eec21cd2350b36644f6951f82a76d9a59aa092142056d2277ed9e6cbf258
,11390,640597b9047ec393d0958282c8e9388ca2b926c08984b8324c20a4ba7a4d5472
,11435,4c7a220e2575667895f15754044a4db9515c971d3d641fd023a416fff0a0c9e1
,11449,8e88c379590bf75c514c37baf2a64731ea0d994920c95e92b45ada1bbf8a504b
,11489,05579a248969ae9aa35b12f4601b664bd3e5061beb1ff0e64231222989a1b8d8
,11530,ecbc72ae705d0023c1d40a7127e0f08d94b441ce530e00699ae0ad6caa4199bf
,11604,3bff03d4608b7f779d85a5556492ecbb83e9c674fc5f518714c2d4bf8edcfed4
,11630,90ac62241c6448af1d48324b383442c086571379b538731c5d76b88040ec773e
,12315,c0dc40f5ccfe70516495184f2b4190de2d56afcb93295f8f81c6045ba81e67f1
,12326,1d5297e2b22381259cd9f8552d8dc289e1f3be6162e10ea31c6d864f16af49a2
,12328,9187abb8b19a5334d485f0ee1666a7617119bfb76c877497387ba580f0ac6073
,12329,f6fecd2e7341c9fbdc17f843d3349cf1ccd02373737e517c6c6bb8497aa94be8
,12339,ff9b1c369b0aba33c574668e2600d38687f8d263e40e094832e940ff3e1e47ca
,12343,8394aab35bd61e43e305e1bcebc7bf53e0a6912723852ada41ab3a25ed0d4346
,12360,32abbdfbb415584c944f1a3c564360eab46e8fc0ab9705a7694e801431e468cb
,12363,864ca9cc3be16e63312e4614fd50e62654308272f5e263aad8bde4f6914768b3
,12401,86d9407a3947cf1485ca95f3b9f50752f0e1fe4f3ce4f974ef2fcde090b810e5
,12403,3c471919467270262e93a2d18192764f6c05ca84332b9f161a6ee61c4db346dd
,12404,b0c0ad002618e367e43204a2b8f0c691be1406a600ed48f2f39872a649684cd5
,12416,9477c335f71e4382d5b7fa1a840c2033d7e9dbf4bf932d218c2d82c0112c5ea2
,12528,e7ac088f955c959de49b7b3a94a6ea259bf96619f6d152947088be11c07cd1e7
,12532,6febfaeaabc8e04f8bc9ec7c0f3d2582cfa8afd094cc09253ef7819be9a49bb0
,12533,1ce0a07730866bdf87888e5c90aa3b1bd95040e0dd0f2901423f28c953561ef9
,12534,dabdfe50dbcb9be01d78574326b5f2ae6b363bb963166eab8121cfa79e41eb5f
,12562,4255e64962f58a33b630b283253ec1225712bd47a0da0e371ad3106e183b4a70
,12564,d6985b1a04888726c3ee89372786cb558e60d7c9933b186ca5a4aa408ae00d21
,12567,030318078ea28abe90051188275f39118d26a439a7b122b64465b14cccca845a
,12568,4c3f17bd78271751f814abab1dd3076494a5a64f97bd9453831b2dddce18629a
,12571,fbea265cd7b8c6011c362f5bdc56026afcfa416a1f989e1a2fee4b714a7da4ea
,12572,bf177240e7805d32acfd4801a0ff14a77ddcc3de8ed9cbfba937014b356d7685
,12591,ea061dc63527cf45359144c8ca5ce98ec6d9d6dfa1bac44333292352955996ee
,12614,74580458da4646050f79927562fd3896de0aa645c134e4d99db81a9b1d327805
,12668,76fb37c64a541d95641cfce4e2f738b28ea6cb76a1a39b9a837782e2529c7711
,12679,308f1d268c5fea9e4179e1f7e1bc19ed47eeca3ccb72f1963e1afc45e2ef3eb2
,12680,609e22413dabb2a2f9089d125bc63a5b9a0283abec23852dcaa3f6e8469f7e71
,12707,055f27d0ba653804a61aaeaa2841da1b08133059773def726b448d0fe1b8abd0
,12738,a09dd895f0ac16e9e8e9455a7f576cb6b2b7a5d89d55fa1942b1fa349635c122
,12807,5c9ddf1384ef43d53a5317df1a93e67b5c680eafba0b7d173b2d53b0c69a300f
,12810,b6fa50ae7d712a8f5c4053877ad2345a5888f32f8a6e46aa6ac8822276a9daad
,12874,e0fef719d53f3ce436150f04ed524aba073a80ccd907f71f080a794a4e574f15
,12890,01bca83dfedeaca2abd3555c4148721bd46860c42a98ab100e94d92e3c417a05
,12902,712aac7c951630017f7493703b2cdc0b2e3a40b3598d716320596c0837083472
,12907,b44055b20edd8cac486b845ae5df327be2ee56bba69ec61080ab80eed9099822
,12908,2b662153bf1c22eb19c72432d20b5140bb66c3315ae0fc410924cb68f22c9ee5
,12910,fa8778f1120e508906edaa2893c3fee0eec613e25124fbae4b23f50002b731bd
,12938,601158a1be0b4976c2f14a77997525581fe522aff777869c5bf13e445deede17
,12975,4240b672c20b757e50b61cb5712e8fd3846304e7c9eaf9fb4c5a904395ccb730
,13022,d3b7ce619a3bea95ded4834fa3e6177623dc9d242837a03e47f4c938b4328e42
,13119,670fe9979c361e8248c6344dc8383ca90c26338621fb045e14527d20852e3f85
,13148,1a639cd4b79f19654658679ab6b5bbf536f6023101aba73fcdbee4dd2159f5db
,13149,1fc12eec6b81b43cf1547df023ee3e5d0f0444674e992b1c4814cf7757f56ed6
,13172,cc71b544cea95b6f148cdab6c92c0f07bf7825c896a27851d03f64367fbf6083
,13176,c5bfbf2146c0f26d5d025358badb053af03c8dadbc780e9d065954a7a1113643
,13177,d0a755e6bfc0a59fb16b7a4c9e585a835e15bf0b164aa3e72211cb04e63f7465
,13217,71ba5724ce7c8b368336f34a7cdff8eea2d3d56cb8ba8b8d0bcab7be33713281
,13239,3b0228055fb3ac25e6ab4d38a56993d5da2c98c1fa683f6e8a02555530d8d98e
,13266,b47b749c90637cd1c717d6f6c9ae5aefb445187a8b425c36af1ee95cf35f3779
,13295,935a6f45b5b3db52a4bfff4159ccb4a35cd04a49a32f079b9a475cb18f694695
,13296,3bc8c3500af698211f08f6533f32fb062d61de4868b2d18663f1ef4d25f47ea7
,13322,fa3f0eb57075b6326d97f8b594c36b4f9803cda8c6410dc1cef70f159fd13109
,13323,cfdb273b3fb49f3c25e43bca87b3633daf13f9f26820f9be48a460eacc65dd91
,13332,560d2cb616d0ff89663a28982a3991934d09ff95e48b2d7b0b87ce6497e934f4
,13355,66b201a00bc29d40c383d3442043b59dc0f59017bb76939609352f55953087e5
,13361,fd5bceb523027ca63abfb1586df731ec38e35329a79ef919fc90ef5ccdaf93e9
,13440,28a44a230fb03fd167557edc61a2881691ea45785a7c69ead1d75218af367178
,13443,6d9f8770422a80857a656f6bd21c296b5cb22ba70f5ff66e1e02339d69e6291b
,13452,c9707460ead5462eb54f89328935355823fb434688b9d1e1c345e8417b27fdcc
,13456,2954266bbbcbb5ca787741d047262ab4f7dadd9445bdd9eb3b8e772c337f07a3
,13484,2dff2fc05f496e611c3e058c6a564d452fe468a43781ef419a495c4c6991ac6c
,13488,480faf71ef4b7b0d12a18a433f2fa815150d4ac46977d0c428b1fa18aa3ba095
,13552,71751674d103e99bc88520565984db0dd53994e412f6cc1ff24f9a2a6b68b82b
,13561,8306446dd7bd687900b473a061da8d0f8990cd41f0a163159d2b67466f1256cf
,13653,9b9839cbad3bea073e96820e0a4ce374bf41f2cca1ea1e031f81f7e3f18c3414
,13674,d69c3020dfe06336c8c09a05afb084ab92d494e8be0b69f97b4eb20511eda567
,13713,84e8ecc7952c0ee658fc41a97d10651251b4597e1b5d766758981ad393a5054d
,13714,86b15456ded8ae9aeaad5d38767b8dbca32ced2a203572a1a758e76f5b4b2556
,13764,300feda7ef0a3a432d8b8baa0cd45167c785b14ef37171f55a51c1c5dac1a808
,13803,31f7458761ff6e8933cc723815dc1d9fe4998c6bc976c1f6430f7eb0e9fc525f
,13809,9f921fdea5bd59f30dff5c527ce3ccb0699b9d11fba1e7e8f042181dc9c36aca
,13812,465046dc856acab3ab28e01069bb676c5701cb4369127b9ddec99a5a1b7d578c
,13814,54d6e5f54163bc93dda25dd8f351300c91304ded9b9066873b8bc2713025482e
,13883,a7b4a5813ba246fc1962271ac0101b47d5053a68f0b4333ba7e9ee5ebb218491
,13884,0f124c6fe287ad9f14b338373e5907a46489b851c7fca6ba2299b1804de0e3f7
,13902,8c01534abf9f635d24edc78dd2618865949467e2e357dd77b8ea2bf9297c0cf1
,13919,f1f98a5db743ce6a804832f9c069f5c2b0d0e9ca7d2a3a005211ff38afe601c4
,13928,8b1b9dc98796433da626a40c5e7f8f2cca02dddf7aa59008f2d18d1143829196
,13943,4111f9df880c1583148fcd167ceb9b865206d029b150e30cd5460f92a37922c1
,13961,37fa183eb78c7f86eaed08f1a25a0bd19678ef39580d8b3dab833d895369a43a
,13982,3e23bbbfc700e22940018d2da74916fe00de9c196c3b0664f0f932eee3c0ea0f
,14082,1c0757566048cf8f97743107f544ee1926a85afea403a117b8966c08c98e06ce
,14139,7756cdb7cce7d14c37621ffd37888e48cfbfdf43fe1eda0396d77b8f770d8ae1
,14166,65763cde7c45dab27ef9fbfd6c1c87caa87511e33ef149e48196a41f03f3c638
,14190,95c6262737eb9a98e84ac7950dbda28f28a2b9627d2df3457b080a8d14e7ea00
,14441,783e2e891590b382f70d19bcca9a0bffd6fb12cd5549ee243c3bbab0bcac26f0
,14536,178053c27fa229e3f9cfa6f0fe567d382835769f323b047fb057e108009cd4ea
,15715,ab7634f7078a0bd6f2bca990f7289589fedfef42eed91b0a15916baaf98b5fe8
,15786,3843a54e1773dd5f70a8da98a973e0bd25662a72b6ea8bfa8b288710f55b9726
,15824,3afa1164e4d3fa4b49b84f4dee4fbc54f028a636b5706f663b0bb8928ac673df
,15840,6abc68629f4bedb31aa3308a2654cfa1a46e164ee79ccaa18938ad98ee90d8b6
,15842,5acbbc1080561336e1a2181d14dc01c8f5e10813ab4b48a24482fcbdfa3ab39f
,15879,908adde81a395ee63e375c053a5125786673a95ae0a0cb833863ae8195960249
